customer_id,customer_name,region,segment,signup_date
635,Customer_635,South,Home Office,2020-12-08
636,Customer_636,South,Home Office,2022-08-28
637,Customer_637,North,Corporate,2020-10-26
638,Customer_638,East,Home Office,2020-05-04
639,Customer_639,South,Corporate,2022-06-22
640,Customer_640,West,Consumer,2022-09-13
641,Customer_641,South,Corporate,2020-05-01
642,Customer_642,South,Consumer,2023-05-09
643,Customer_643,West,Consumer,2022-01-29
644,Customer_644,North,Home Office,2023-02-05
645,Customer_645,West,Home Office,2023-03-25
646,Customer_646,North,Home Office,2021-09-11
647,Customer_647,North,Corporate,2022-06-23
648,Customer_648,North,Corporate,2021-11-24
649,Customer_649,West,Home Office,2022-09-10
650,Customer_650,North,Corporate,2020-06-17
651,Customer_651,East,Home Office,2022-10-11
652,Customer_652,West,Corporate,2021-07-25
653,Customer_653,East,Consumer,2022-02-13
654,Customer_654,North,Consumer,2022-06-13
655,Customer_655,South,Home Office,2023-09-11
656,Customer_656,North,Corporate,2020-05-14
657,Customer_657,East,Corporate,2020-06-30
658,Customer_658,East,Consumer,2021-08-18
659,Customer_659,West,Consumer,2022-06-14
660,Customer_660,South,Home Office,2023-09-14
661,Customer_661,West,Consumer,2023-02-15
662,Customer_662,East,Home Office,2022-09-16
663,Customer_663,North,Consumer,2021-04-26
664,Customer_664,South,Consumer,2022-01-27
665,Customer_665,North,Corporate,2022-09-26
666,Customer_666,North,Consumer,2020-02-22
667,Customer_667,South,Consumer,2022-05-28
668,Customer_668,West,Home Office,2021-02-14
669,Customer_669,North,Consumer,2022-05-05
670,Customer_670,East,Home Office,2020-10-15
671,Customer_671,North,Consumer,2021-01-22
672,Customer_672,South,Consumer,2023-03-18
673,Customer_673,South,Home Office,2022-02-15
674,Customer_674,South,Corporate,2020-11-25
675,Customer_675,West,Home Office,2023-01-06
676,Customer_676,North,Home Office,2022-04-19
677,Customer_677,West,Home Office,2020-05-12
678,Customer_678,West,Corporate,2021-06-26
679,Customer_679,South,Consumer,2022-02-22
680,Customer_680,South,Home Office,2022-01-15
681,Customer_681,West,Home Office,2021-12-22
682,Customer_682,North,Corporate,2022-03-18
683,Customer_683,East,Home Office,2022-05-15
684,Customer_684,West,Consumer,2022-10-13
685,Customer_685,North,Corporate,2020-10-31
686,Customer_686,South,Consumer,2021-06-25
687,Customer_687,South,Consumer,2022-01-03
688,Customer_688,North,Corporate,2022-10-14
689,Customer_689,East,Home Office,2020-01-25
690,Customer_690,South,Consumer,2021-06-14
691,Customer_691,South,Consumer,2022-01-26
692,Customer_692,South,Consumer,2023-01-21
693,Customer_693,North,Consumer,2020-05-18
694,Customer_694,West,Corporate,2021-12-28
695,Customer_695,South,Corporate,2022-06-04
696,Customer_696,West,Consumer,2022-09-22
697,Customer_697,East,Home Office,2020-09-29
698,Customer_698,South,Consumer,2021-02-21
699,Customer_699,South,Home Office,2023-04-17
700,Customer_700,East,Consumer,2024-01-12
701,Customer_701,South,Home Office,2020-07-01
702,Customer_702,West,Consumer,2021-09-24
703,Customer_703,North,Home Office,2022-12-03
704,Customer_704,West,Consumer,2020-11-19
705,Customer_705,North,Consumer,2023-03-04
706,Customer_706,North,Home Office,2020-01-01
707,Customer_707,West,Corporate,2020-12-02
708,Customer_708,West,Home Office,2021-10-01
709,Customer_709,West,Corporate,2021-02-23
710,Customer_710,West,Consumer,2022-03-24
711,Customer_711,East,Home Office,2021-06-01
712,Customer_712,South,Home Office,2021-10-03
713,Customer_713,North,Home Office,2021-02-11
714,Customer_714,West,Corporate,2020-04-10
715,Customer_715,West,Corporate,2020-12-12
716,Customer_716,West,Consumer,2021-04-12
717,Customer_717,East,Corporate,2020-05-25
718,Customer_718,West,Corporate,2021-02-10
719,Customer_719,West,Consumer,2021-07-23
720,Customer_720,West,Home Office,2021-08-29
721,Customer_721,South,Home Office,2022-10-06
722,Customer_722,East,Consumer,2021-12-08
723,Customer_723,West,Home Office,2021-09-25
724,Customer_724,North,Corporate,2023-12-20
725,Customer_725,North,Consumer,2020-12-24
726,Customer_726,North,Consumer,2020-01-15
727,Customer_727,East,Consumer,2020-12-19
728,Customer_728,East,Home Office,2021-05-25
729,Customer_729,North,Consumer,2022-11-15
730,Customer_730,West,Consumer,2022-01-09
731,Customer_731,East,Consumer,2022-12-09
732,Customer_732,North,Home Office,2022-03-25
733,Customer_733,North,Corporate,2023-08-30
734,Customer_734,West,Consumer,2020-07-27
735,Customer_735,South,Corporate,2020-08-04
736,Customer_736,East,Home Office,2021-08-11
737,Customer_737,West,Home Office,2022-05-20
738,Customer_738,North,Home Office,2020-03-21
739,Customer_739,North,Home Office,2021-06-23
740,Customer_740,West,Corporate,2023-11-28
741,Customer_741,East,Consumer,2020-01-03
742,Customer_742,South,Home Office,2022-01-03
743,Customer_743,South,Home Office,2021-07-27
744,Customer_744,North,Corporate,2022-01-22
745,Customer_745,East,Corporate,2022-12-10
746,Customer_746,South,Home Office,2021-03-11
747,Customer_747,East,Consumer,2023-10-08
748,Customer_748,East,Consumer,2023-05-11
749,Customer_749,North,Home Office,2021-06-21
750,Customer_750,South,Corporate,2023-05-18
751,Customer_751,West,Home Office,2023-03-04
752,Customer_752,North,Home Office,2020-10-13
753,Customer_753,South,Corporate,2021-04-11
754,Customer_754,South,Home Office,2020-11-20
755,Customer_755,South,Home Office,2023-01-31
756,Customer_756,South,Home Office,2020-03-31
757,Customer_757,South,Corporate,2023-09-19
758,Customer_758,East,Consumer,2023-03-26
759,Customer_759,North,Consumer,2021-08-13
760,Customer_760,East,Corporate,2023-11-16
761,Customer_761,West,Consumer,2021-09-24
762,Customer_762,South,Home Office,2023-03-15
763,Customer_763,North,Consumer,2023-03-29
764,Customer_764,South,Home Office,2021-12-25
765,Customer_765,North,Consumer,2023-12-07
766,Customer_766,East,Corporate,2022-12-27
767,Customer_767,North,Consumer,2022-04-21
768,Customer_768,West,Consumer,2023-08-17
769,Customer_769,West,Consumer,2023-07-21
770,Customer_770,North,Corporate,2020-01-27
771,Customer_771,North,Consumer,2024-02-09
772,Customer_772,North,Corporate,2021-02-15
773,Customer_773,North,Home Office,2023-04-30
774,Customer_774,West,Consumer,2021-07-08
775,Customer_775,South,Corporate,2021-05-04
776,Customer_776,North,Corporate,2023-08-31
777,Customer_777,North,Consumer,2022-08-23
778,Customer_778,West,Home Office,2023-10-26
779,Customer_779,West,Corporate,2023-04-08
780,Customer_780,East,Consumer,2022-09-05
781,Customer_781,North,Home Office,2021-12-12
782,Customer_782,East,Corporate,2023-09-07
783,Customer_783,West,Corporate,2021-02-20
784,Customer_784,West,Home Office,2023-10-31
785,Customer_785,South,Home Office,2023-06-26
786,Customer_786,North,Consumer,2023-12-23
787,Customer_787,East,Consumer,2021-03-04
788,Customer_788,West,Corporate,2022-04-06
789,Customer_789,West,Home Office,2020-10-06
790,Customer_790,East,Home Office,2020-05-10
791,Customer_791,South,Home Office,2022-04-06
792,Customer_792,West,Corporate,2024-01-20
793,Customer_793,North,Home Office,2022-10-13
794,Customer_794,West,Home Office,2024-01-26
795,Customer_795,North,Corporate,2023-07-04
796,Customer_796,East,Consumer,2023-09-03
797,Customer_797,North,Consumer,2021-02-13
798,Customer_798,East,Corporate,2020-12-12
799,Customer_799,North,Home Office,2021-11-19
800,Customer_800,East,Corporate,2020-05-20
801,Customer_801,North,Consumer,2021-03-16
802,Customer_802,South,Consumer,2022-12-30
803,Customer_803,North,Corporate,2023-01-24
804,Customer_804,North,Corporate,2023-09-19
805,Customer_805,South,Consumer,2020-01-05
806,Customer_806,West,Corporate,2021-09-06
807,Customer_807,West,Consumer,2023-05-19
808,Customer_808,North,Corporate,2021-04-05
809,Customer_809,South,Corporate,2022-01-19
810,Customer_810,North,Corporate,2020-07-09
811,Customer_811,East,Consumer,2021-01-05
812,Customer_812,East,Corporate,2020-11-03
813,Customer_813,North,Consumer,2023-02-27
814,Customer_814,West,Consumer,2021-09-12
815,Customer_815,West,Corporate,2023-09-30
816,Customer_816,North,Corporate,2023-07-06
817,Customer_817,North,Consumer,2021-01-13
818,Customer_818,East,Consumer,2021-08-13
819,Customer_819,West,Home Office,2020-05-13
820,Customer_820,North,Consumer,2022-09-02
821,Customer_821,East,Home Office,2023-03-04
822,Customer_822,West,Home Office,2023-03-08
823,Customer_823,South,Home Office,2022-12-24
824,Customer_824,East,Corporate,2022-02-02
825,Customer_825,West,Corporate,2021-09-18
826,Customer_826,West,Consumer,2022-02-10
827,Customer_827,East,Home Office,2023-05-11
828,Customer_828,South,Corporate,2023-04-21
829,Customer_829,East,Corporate,2022-03-15
830,Customer_830,West,Corporate,2022-02-09
831,Customer_831,North,Corporate,2023-01-14
832,Customer_832,North,Corporate,2020-02-01
833,Customer_833,East,Home Office,2022-11-14
834,Customer_834,West,Home Office,2023-06-03
835,Customer_835,North,Home Office,2020-11-26
836,Customer_836,West,Home Office,2023-06-01
837,Customer_837,East,Consumer,2020-12-03
838,Customer_838,North,Home Office,2021-06-20
839,Customer_839,West,Corporate,2020-11-27
840,Customer_840,North,Home Office,2022-08-06
841,Customer_841,East,Consumer,2023-11-11
842,Customer_842,West,Corporate,2020-07-20
843,Customer_843,North,Home Office,2020-04-03
844,Customer_844,East,Home Office,2022-03-24
845,Customer_845,North,Home Office,2021-11-04
846,Customer_846,North,Corporate,2020-11-06
847,Customer_847,South,Corporate,2021-03-31
848,Customer_848,South,Consumer,2022-06-09
849,Customer_849,East,Corporate,2020-05-16
850,Customer_850,South,Corporate,2020-11-16
851,Customer_851,East,Home Office,2020-01-31
852,Customer_852,South,Corporate,2021-11-18
853,Customer_853,North,Home Office,2020-02-08
854,Customer_854,East,Home Office,2020-11-16
855,Customer_855,East,Corporate,2021-02-21
856,Customer_856,North,Consumer,2021-07-24
857,Customer_857,East,Consumer,2022-09-24
858,Customer_858,East,Corporate,2023-12-09
859,Customer_859,South,Consumer,2024-01-12
860,Customer_860,East,Home Office,2021-05-26
861,Customer_861,West,Home Office,2020-01-13
862,Customer_862,North,Corporate,2020-12-15
863,Customer_863,South,Consumer,2023-02-22
864,Customer_864,South,Consumer,2023-08-27
865,Customer_865,West,Home Office,2022-09-19
866,Customer_866,North,Corporate,2022-03-30
867,Customer_867,North,Consumer,2023-05-11
868,Customer_868,South,Corporate,2020-10-13
869,Customer_869,East,Consumer,2023-02-24
870,Customer_870,South,Home Office,2020-07-15
871,Customer_871,North,Home Office,2022-09-05
872,Customer_872,West,Corporate,2023-07-24
873,Customer_873,South,Home Office,2023-06-12
874,Customer_874,North,Consumer,2020-08-08
875,Customer_875,South,Home Office,2022-11-02
876,Customer_876,East,Corporate,2020-11-03
877,Customer_877,South,Corporate,2020-11-06
878,Customer_878,South,Corporate,2021-12-05
879,Customer_879,North,Consumer,2023-05-24
880,Customer_880,North,Consumer,2021-03-05
881,Customer_881,North,Consumer,2022-09-27
882,Customer_882,South,Consumer,2023-12-06
883,Customer_883,East,Consumer,2023-06-03
884,Customer_884,West,Home Office,2021-02-27
885,Customer_885,West,Consumer,2020-12-30
886,Customer_886,North,Consumer,2020-12-02
887,Customer_887,North,Home Office,2023-11-08
888,Customer_888,South,Consumer,2022-07-09
889,Customer_889,West,Corporate,2021-01-21
890,Customer_890,North,Consumer,2022-04-11
891,Customer_891,East,Consumer,2023-07-31
892,Customer_892,East,Corporate,2022-08-03
893,Customer_893,North,Corporate,2021-08-19
894,Customer_894,North,Corporate,2020-03-31
895,Customer_895,West,Corporate,2023-07-08
896,Customer_896,West,Consumer,2020-03-01
897,Customer_897,South,Corporate,2021-06-07
898,Customer_898,West,Corporate,2021-01-31
899,Customer_899,East,Home Office,2023-08-01
900,Customer_900,East,Corporate,2023-09-06
901,Customer_901,North,Corporate,2020-04-02
902,Customer_902,West,Home Office,2021-02-03
903,Customer_903,South,Home Office,2021-08-19
904,Customer_904,East,Consumer,2021-12-11
905,Customer_905,East,Home Office,2020-01-02
906,Customer_906,South,Consumer,2023-01-06
907,Customer_907,South,Home Office,2022-03-17
908,Customer_908,East,Home Office,2020-01-27
909,Customer_909,East,Consumer,2020-01-15
910,Customer_910,South,Home Office,2022-02-21
911,Customer_911,East,Consumer,2020-04-03
912,Customer_912,North,Home Office,2022-12-02
913,Customer_913,North,Corporate,2020-08-14
914,Customer_914,South,Home Office,2023-12-17
915,Customer_915,West,Consumer,2022-05-09
916,Customer_916,South,Home Office,2021-05-28
917,Customer_917,South,Consumer,2020-07-09
918,Customer_918,West,Consumer,2021-01-06
919,Customer_919,West,Corporate,2020-11-01
920,Customer_920,West,Corporate,2021-12-28
921,Customer_921,North,Consumer,2020-12-27
922,Customer_922,East,Home Office,2023-03-25
923,Customer_923,North,Consumer,2022-12-02
924,Customer_924,East,Consumer,2022-12-31
925,Customer_925,North,Home Office,2022-02-22
926,Customer_926,East,Home Office,2021-12-08
927,Customer_927,North,Home Office,2023-09-25
928,Customer_928,West,Home Office,2020-12-19
929,Customer_929,South,Consumer,2022-01-17
930,Customer_930,North,Consumer,2022-03-12
931,Customer_931,East,Corporate,2020-06-10
932,Customer_932,West,Consumer,2023-09-17
933,Customer_933,North,Home Office,2023-01-04
934,Customer_934,North,Corporate,2023-09-05
935,Customer_935,West,Home Office,2021-01-12
936,Customer_936,North,Consumer,2021-01-26
937,Customer_937,South,Corporate,2020-06-07
938,Customer_938,North,Home Office,2022-04-19
939,Customer_939,South,Corporate,2022-10-03
940,Customer_940,South,Corporate,2023-08-11
941,Customer_941,West,Consumer,2023-12-17
942,Customer_942,North,Home Office,2022-12-30
943,Customer_943,West,Corporate,2022-02-01
944,Customer_944,North,Corporate,2020-11-10
945,Customer_945,North,Home Office,2021-05-07
946,Customer_946,East,Corporate,2021-04-01
947,Customer_947,North,Corporate,2021-07-03
948,Customer_948,West,Corporate,2023-06-28
949,Customer_949,South,Home Office,2020-06-15
950,Customer_950,North,Home Office,2021-08-10
951,Customer_951,East,Home Office,2021-05-15
952,Customer_952,West,Home Office,2022-07-11
953,Customer_953,North,Consumer,2020-04-24
954,Customer_954,West,Corporate,2020-12-13
955,Customer_955,East,Home Office,2023-09-05
956,Customer_956,East,Corporate,2021-11-23
957,Customer_957,West,Corporate,2023-06-17
958,Customer_958,North,Consumer,2020-11-14
959,Customer_959,South,Home Office,2023-11-21
960,Customer_960,East,Home Office,2022-08-26
961,Customer_961,North,Corporate,2022-10-25
962,Customer_962,North,Home Office,2021-10-12
963,Customer_963,South,Corporate,2021-08-31
964,Customer_964,East,Corporate,2023-08-20
965,Customer_965,East,Consumer,2020-05-30
966,Customer_966,North,Consumer,2020-03-13
967,Customer_967,North,Consumer,2020-04-08
968,Customer_968,South,Corporate,2021-10-22
969,Customer_969,South,Home Office,2023-06-25
970,Customer_970,East,Consumer,2021-02-17
971,Customer_971,West,Home Office,2024-02-06
972,Customer_972,East,Consumer,2023-02-22
973,Customer_973,North,Consumer,2021-05-09
974,Customer_974,East,Corporate,2022-02-01
975,Customer_975,West,Consumer,2020-12-07
976,Customer_976,South,Consumer,2022-01-02
977,Customer_977,West,Corporate,2023-01-14
978,Customer_978,West,Home Office,2022-11-13
979,Customer_979,West,Consumer,2022-10-30
980,Customer_980,South,Corporate,2021-03-11
981,Customer_981,West,Consumer,2020-08-15
982,Customer_982,West,Corporate,2022-04-05
983,Customer_983,West,Home Office,2021-10-06
984,Customer_984,North,Home Office,2022-10-20
985,Customer_985,West,Corporate,2022-07-11
986,Customer_986,South,Corporate,2022-05-06
987,Customer_987,West,Corporate,2023-02-20
988,Customer_988,West,Home Office,2021-07-25
989,Customer_989,South,Consumer,2022-06-21
990,Customer_990,West,Home Office,2023-06-16
991,Customer_991,South,Corporate,2020-04-10
992,Customer_992,West,Corporate,2021-05-24
993,Customer_993,South,Home Office,2021-02-03
994,Customer_994,West,Corporate,2023-07-05
995,Customer_995,West,Home Office,2021-04-25
996,Customer_996,North,Corporate,2020-09-29
997,Customer_997,North,Consumer,2023-10-20
998,Customer_998,West,Consumer,2023-11-17
999,Customer_999,West,Corporate,2021-08-05
1000,Customer_1000,East,Home Office,2023-09-26
1001,Customer_1001,South,Consumer,2022-03-16
1002,Customer_1002,East,Home Office,2023-01-27
1003,Customer_1003,North,Corporate,2021-08-23
1004,Customer_1004,North,Home Office,2023-10-20
1005,Customer_1005,North,Consumer,2021-12-05
1006,Customer_1006,North,Home Office,2020-06-04
1007,Customer_1007,West,Home Office,2023-06-28
1008,Customer_1008,North,Corporate,2022-02-04
